,id_producto,*ano_registro,ano_publicacion,registro_extemporaneo,coordinacion,tipo_producto,subtipo_producto,subtipo2,arbitrado?,titulo,titulo2,ambito,revista,issn_printed,issn_online,revista_editorial,indice,factor_impacto,doi,libro,isbn,libro_editorial,cita,*Autor de correspondencia,Autores | *Autor de correspondencia | ªEstudiante,documentos
29,100300219,2024,2024,,TAOV,Capítulo de libro,editorial reconocida,,1.0,Molecular Insights into Quorum Sensing- Driven Virulence across Phytopathogenic Fungi Species,,Internacional,,,,,,,,Advances in Biology,979-8-89113-901-5,"NOVA SCIENCE PUBLISHERS, INC","Flores Figueroa L.; Enciso Martínez Y.; Martínez Miranda X.; Palomares Navarro J.; *Ayala Zavala J.F. (2024). Molecular Insights into Quorum Sensing- Driven Virulence across Phytopathogenic Fungi Species.  En Advances in Biology. Charles D. Grant (Eds.). (pp.1-46). (7 ed.). NOVA SCIENCE PUBLISHERS, INC. Contenido en: Master Book List",*Ayala Zavala J.F.(TAOV),ªFlores Figueroa L.; ªEnciso Martínez Y.; ªMartínez Miranda X.; ªPalomares Navarro J.; *Ayala Zavala J.F.,http://200.23.35.7/archivos/productos/mepippa/investigacion/100300219_1.pdf
30,100300220,2024,2024,,TAOV,Capítulo de libro,editorial reconocida,,1.0,Understanding the Mechanism of Action of Quorum-Sensing Inhibitors with Biophysical Methods,,Internacional,,,,,,,,Advances in Biology,979-8-89113-901-5,"NOVA SCIENCE PUBLISHERS, INC","Vázquez Armenta F.J.; Lopez Zavala A.; Tapia Rodríguez M.R.; Gutiérrez Pacheco M.; Encinas Basurto D.; *Ayala Zavala J.F. (2024). Understanding the Mechanism of Action of Quorum-Sensing Inhibitors with Biophysical Methods.  En Advances in Biology. Charles D. Grant (Eds.). (pp.47-94). (7 ed.). NOVA SCIENCE PUBLISHERS, INC. Contenido en: Master Book List",*Ayala Zavala J.F.(TAOV),Vázquez Armenta F.J.; Lopez Zavala A.; Tapia Rodríguez M.R.; Gutiérrez Pacheco M.; ªEncinas Basurto D.; *Ayala Zavala J.F.,http://200.23.35.7/archivos/productos/mepippa/investigacion/100300220_1.pdf
31,100300221,2024,2024,,TAOV,Capítulo de libro,editorial reconocida,,1.0,Terpene Compounds as Quorum Sensing Inhibitors of Multi-Resistant Bacteria,,Internacional,,,,,,,,Advances in Biology,979-8-89113-901-5,"NOVA SCIENCE PUBLISHERS, INC","Tapia Rodríguez M.R.; Vázquez Armenta F.J.; Bernal Mercado A.; Othon Diaz E.; Beltran Martinez M.; Cantú Soto E.U.; *Ayala Zavala J.F. (2024). Terpene Compounds as Quorum Sensing Inhibitors of Multi-Resistant Bacteria.  En Advances in Biology. Charles D. Grant (Eds.). (pp.95-130). (7 ed.). NOVA SCIENCE PUBLISHERS, INC. Contenido en: Master Book List",*Ayala Zavala J.F.(TAOV),Tapia Rodríguez M.R.; Vázquez Armenta F.J.; Bernal Mercado A.; ªOthon Diaz E.; ªBeltran Martinez M.; Cantú Soto E.U.; *Ayala Zavala J.F.,http://200.23.35.7/archivos/productos/mepippa/investigacion/100300221_1.pdf
32,100300222,2024,2024,,TAOV,Capítulo de libro,editorial reconocida,,1.0,Plant-Derived Phenolic Compounds: Strategies for Anti-Quorum Sensing in Bacterial Communication,,Internacional,,,,,,,,Advances in Biology,979-8-89113-901-5,"NOVA SCIENCE PUBLISHERS, INC","Beltran Martinez M.; Tapia Rodríguez M.R.; López Romero J.C.; García Galaz A.; Silva Espinoza B.A.; *Ayala Zavala J.F. (2024). Plant-Derived Phenolic Compounds: Strategies for Anti-Quorum Sensing in Bacterial Communication.  En Advances in Biology. Charles D. Grant (Eds.). (pp.159-182). (7 ed.). NOVA SCIENCE PUBLISHERS, INC. Contenido en: Master Book List",*Ayala Zavala J.F.(TAOV),ªBeltran Martinez M.; Tapia Rodríguez M.R.; López Romero J.C.; García Galaz A.; Silva Espinoza B.A.; *Ayala Zavala J.F.,http://200.23.35.7/archivos/productos/mepippa/investigacion/100300222_1.pdf
33,100300223,2024,2024,,Desarrollo Regional,Capítulo de libro,editorial reconocida,,1.0,Romper el silencio. Las respuestas formales e informales ante la violencia de género en el CIAD,,Nacional,,,,,,,,Tendederos: irrupción de las estudiantes en el claustro. Estudio de diez Institu...,978-607-8863-43-3,Universidad Autónoma de Nayarit,Cubillas Rodríguez M.J.; Domínguez Ibáñez S.E.; Abril Valdez E.M.; *Román Pérez R.; Carrera Lugo M. (2024). Romper el silencio. Las respuestas formales e informales ante la violencia de género en el CIAD.  En Tendederos: irrupción de las estudiantes en el claustro. Estudio de diez Instituciones de Educación Superior en México. Lourdes Consuelo Pacheco Ladrón de Guevara (Coord.). (pp.19-50). (1 ed.). Universidad Autónoma de Nayarit. Contenido en: CTCI,*Román Pérez R.(Desarrollo Regional),Cubillas Rodríguez M.J.; Domínguez Ibáñez S.E.; Abril Valdez E.M.; *Román Pérez R.; Carrera Lugo M.,http://200.23.35.7/archivos/productos/mepippa/investigacion/100300223_1.pdf
34,100300224,2024,2024,,Desarrollo Regional,Capítulo de libro,"institución o asociación académica, pública o privada con arbitraje",,1.0,"Muestras gastronómicas en el Alto Mezquital, Hidalgo: Una alternativa para la revalorización de la cocina tradicional Hñähñu.",,Nacional,,,,,,,,Aprendizajes en la ruta hacia el intercambio de saberes entre la comunidad y la ...,978-607-8734-64-1,Centro de Investigación y Asistencia en Tecnología y Diseño del Estado de Jalisco,"García Barrón S.E.; *Leyva Trinidad D.A.; Verdugo Fuentes A. (2024). Muestras gastronómicas en el Alto Mezquital, Hidalgo: Una alternativa para la revalorización de la cocina tradicional Hñähñu.  En Aprendizajes en la ruta hacia el intercambio de saberes entre la comunidad y la academia en sistemas de producción de alimentos. Claudia Alvarado Osuna, Ever Sánchez Osorio, María de Lourdes Flores López, Julia Sánchez Gómez, Guillermo Valdivia Najar y Sergio E. García Barrón (Coord.). (pp.173-190). (1 ed.). Centro de Investigación y Asistencia en Tecnología y Diseño del Estado de Jalisco. Contenido en: CTCI",*Leyva Trinidad D.A.(Desarrollo Regional),García Barrón S.E.; *Leyva Trinidad D.A.; ªVerdugo Fuentes A.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/100300224_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/100300224_2.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/100300224_3.pdf"
35,100300226,2024,2024,,TAOA,Capítulo de libro,"institución o asociación académica, pública o privada con arbitraje",,1.0,"La transferencia de tecnología en la acuacultura rural de tilapia en micro y pequeños productores, a partir de la Investigación Acción Participativa: experiencias en marcha en Guerrero y Oaxaca",,Internacional,,,,,,,,"Construyendo caminos sostenibles a partir  de la mercadotecnia, el emprendimient...",978-607-9104-45-0,COMUNICACIÓN CIENTÍFICA,"García Sifuentes C.O.; Silva Ledezma L.P.; *Martínez Cordero F.J. (2024). La transferencia de tecnología en la acuacultura rural de tilapia en micro y pequeños productores, a partir de la Investigación Acción Participativa: experiencias en marcha en Guerrero y Oaxaca.  En Construyendo caminos sostenibles a partir  de la mercadotecnia, el emprendimiento social  y la agroecología. Ana Laura Bojórquez Carrillo, Anel Flores Novelo, José Gabriel Domínguez Castillo, Minneth Beatriz Medina García (Coord.). (pp.221-252). (1 ed.). COMUNICACIÓN CIENTÍFICA. Contenido en: CTCI",*Martínez Cordero F.J.(Mazatlán),García Sifuentes C.O.; Silva Ledezma L.P.; *Martínez Cordero F.J.,http://200.23.35.7/archivos/productos/mepippa/investigacion/100300226_1.pdf
36,100300227,2024,2024,,Desarrollo Regional,Capítulo de libro,"institución o asociación académica, pública o privada con arbitraje",,1.0,"Vitivinicultura en la región fronteriza entre Sonora-Arizona. Patrimonio, turismo y creación de valor",,Nacional,,,,,,,,"PATRIMONIO ALIMENTARIO, TURISMO Y POLÍTICAS PÚBLICAS Etnografías entre lo local ...",978-607-5921-10-5,Instituto Nacional de Antropología e Historia de la Secretaría de Cultura,"*Salas Quesada M.; *Sandoval Godoy S.A.; Núñez Noriega G. (2024). Vitivinicultura en la región fronteriza entre Sonora-Arizona. Patrimonio, turismo y creación de valor.  En PATRIMONIO ALIMENTARIO, TURISMO Y POLÍTICAS PÚBLICAS Etnografías entre lo local y lo global. Federico G. Zúñiga Bravo José A. Vázquez-Medina F. Xavier Medina (Eds.). (pp.1-232). (1 ed.). Instituto Nacional de Antropología e Historia de la Secretaría de Cultura. Contenido en: CTCI",*Salas Quesada M.(DDR); *Sandoval Godoy S.A.(Desarrollo Regional),*Salas Quesada M.; *Sandoval Godoy S.A.; Núñez Noriega G.,http://200.23.35.7/archivos/productos/mepippa/investigacion/100300227_1.pdf
37,100300228,2024,2024,,Desarrollo Regional,Capítulo de libro,"institución o asociación académica, pública o privada con arbitraje",,1.0,"Introducción. Patrimonialización de la alimentación,políticas públicas y turismo en contextos locales y globales",,Nacional,,,,,,,,"PATRIMONIO ALIMENTARIO, TURISMO Y POLÍTICAS PÚBLICAS Etnografías entre lo local ...",978-607-5921-10-5,Instituto Nacional de Antropología e Historia de la Secretaría de Cultura,"*Zuñiga Bravo F.; *Vázquez Medina J.A.; *Medina F. (2024). Introducción. Patrimonialización de la alimentación,políticas públicas y turismo en contextos locales y globales.  En PATRIMONIO ALIMENTARIO, TURISMO Y POLÍTICAS PÚBLICAS Etnografías entre lo local y lo global. Federico G. Zúñiga Bravo José A. Vázquez-Medina F. Xavier Medina (Eds.). (pp.9-34). (1 ed.). Instituto Nacional de Antropología e Historia de la Secretaría de Cultura. Contenido en: CTCI",*Zuñiga Bravo F.(Instituto Nacional de Antropología e Historia); *Vázquez Medina J.A.(Desarrollo Regional); *Medina F.(* Pendiente),*Zuñiga Bravo F.; *Vázquez Medina J.A.; *Medina F.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/100300228_1.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/100300228_2.pdf"
38,100300231,2024,2024,,Desarrollo Regional,Capítulo de libro,"institución o asociación académica, pública o privada con arbitraje",,1.0,La Pobreza Multidimensional en Sonora y sus Regiones ante el Covid-19,,Nacional,,,,,,,,Balance de la política social en tiempos del COVID-19 y retos de la pospandemia ...,978-607-479-576-9,El Colegio de la Frontera Norte,"*Bracamontes Nevárez J.; Camberos Castro M. (2024). La Pobreza Multidimensional en Sonora y sus Regiones ante el Covid-19.  En Balance de la política social en tiempos del COVID-19 y retos de la pospandemia en México. Ordóñez Barba, Gerardo Manuel y Martínez Martínez, Óscar A. (Coord.). (pp.155-177). (1 ed.). El Colegio de la Frontera Norte. Contenido en: CTCI",*Bracamontes Nevárez J.(Desarrollo Regional),*Bracamontes Nevárez J.; Camberos Castro M.,http://200.23.35.7/archivos/productos/mepippa/investigacion/100300231_1.pdf
39,100300232,2024,2024,,TAOV,Capítulo de libro,editorial reconocida,,1.0,Chitosan-based nanomaterials in decontamination of pesticides,,Internacional,,,,,,,,Chitosan-Based Hybrid Nanomaterials,978-0-443-21891-0,ELSEVIER,"Enciso Martínez Y.; Fimbres Garcia J.; Othon Diaz E.; Flores Sauceda M.; Montes Sandoval K.; *Ayala Zavala J.F. (2024). Chitosan-based nanomaterials in decontamination of pesticides.  En Chitosan-Based Hybrid Nanomaterials. Nisar Ali, Muhammad Bilal, Adnan Khan, Tuan Anh Nguyen (Eds.). (pp.269-290). (1 ed.). ELSEVIER. Contenido en: Master Book List",*Ayala Zavala J.F.(TAOV),ªEnciso Martínez Y.; ªFimbres Garcia J.; ªOthon Diaz E.; ªFlores Sauceda M.; ªMontes Sandoval K.; *Ayala Zavala J.F.,http://200.23.35.7/archivos/productos/mepippa/investigacion/100300232_1.pdf
40,100300233,2024,2024,,TAOV,Capítulo de libro,editorial reconocida,,1.0,The potential of Mexican plant_x0001_based ingredients in meat analogs formulation: opportunities and gaps in reformulated Mexican dishes .,,Internacional,,,,,,,,"Handbook of Plant-Based Meat Analogs Innovation, Technology and Quality",978-0-443-21846-0,ACADEMIC PRESS,"Bernal Mercado A.; Heredia Sandoval N.; *Ayala Zavala J.F.; Gutiérrez Pacheco S. (2024). The potential of Mexican plant_x0001_based ingredients in meat analogs formulation: opportunities and gaps in reformulated Mexican dishes.  En Handbook of Plant-Based Meat Analogs Innovation, Technology and Quality. Gokare A. Ravishankar, Ambati Ranga Rao, Reza Tahergorabi, Anand Mohan (Eds.). (pp.3-16). (1 ed.). ACADEMIC PRESS. Contenido en: Master Book List",*Ayala Zavala J.F.(TAOV),Bernal Mercado A.; ªHeredia Sandoval N.; *Ayala Zavala J.F.; Gutiérrez Pacheco S.,http://200.23.35.7/archivos/productos/mepippa/investigacion/100300233_1.pdf
41,100300234,2024,2024,,Desarrollo Regional,Capítulo de libro,"institución o asociación académica, pública o privada con arbitraje",,1.0,La progresividad y la recaudación de los impuestos directos e indirectos en México: una microsimulación en 2022,,Nacional,,,,,,,,Replanteamiento de la estructura tributaria en México con objetivos de recaudaci...,978-607-28-3190-2,Universidad Autónoma Metropolitana,*Huesca Reynoso L. (2024). La progresividad y la recaudación de los impuestos directos e indirectos en México: una microsimulación en 2022.  En Replanteamiento de la estructura tributaria en México con objetivos de recaudación y distribución. Eduardo Ramírez Cedillo (Coord.). (pp.29-60). (1 ed.). Universidad Autónoma Metropolitana. Contenido en: CTCI,*Huesca Reynoso L.(Desarrollo Regional),*Huesca Reynoso L.,http://200.23.35.7/archivos/productos/mepippa/investigacion/100300234_1.pdf
42,100300235,2024,2024,,TAOA,Capítulo de libro,editorial reconocida,,1.0,Fish Microbiota Disruption by Ecotoxicology Agents: A Bioindicator of Health and Pollution,,Internacional,,,,,,,,Fish Species in Environmental Risk Assessment Strategies,978-1-83767-341-4,ROYAL SOC CHEMISTRY,Garibay Valdez E.; Medina Félix D.; Vargas Albores A.F.; Cortés-Jacinto E.; *Martínez Porchas M. (2024). Fish Microbiota Disruption by Ecotoxicology Agents: A Bioindicator of Health and Pollution.  En Fish Species in Environmental Risk Assessment Strategies. Guillermo Eli Liwszyc; Marcelo L Larramendy (Eds.). (pp.270). (1 ed.). ROYAL SOC CHEMISTRY. Contenido en: Master Book List,*Martínez Porchas M.(TAOA),ªGaribay Valdez E.; Medina Félix D.; Vargas Albores A.F.; Cortés-Jacinto E.; *Martínez Porchas M.,http://200.23.35.7/archivos/productos/mepippa/investigacion/100300235_1.pdf
43,100300236,2024,2024,,TAOA,Capítulo de libro,editorial reconocida,,1.0,Sustainable Valorization of Wheat Bran Waste Through the Extraction of Gelling Ferulated Arabinoxylan Intended for Encapsulation and Controlled Release of Metronidazole,,Internacional,,,,,,,,Sustainable Environment and Health. Practical Strategies,978-1-77491-650-6,APPLE ACAD PRESS INC,"Domínguez Murúa O.; *Carvajal Millán E.; Márquez Escalante J.A.; Rascón Chu A.; Campa Mada A.C.; Encinas Romero M.; Zavala Rivera P.; Gómez Alvarez A. (2024). Sustainable Valorization of Wheat Bran Waste Through the Extraction of Gelling Ferulated Arabinoxylan Intended for Encapsulation and Controlled Release of Metronidazole.  En Sustainable Environment and Health. Practical Strategies. Leonardo Sepulveda Torre, Ann Rose Abraham, Neha Kanwar Rawat, A. K. Haghi (Eds.). (pp.145-160). (1 ed.). APPLE ACAD PRESS INC. Contenido en: Master Book List",*Carvajal Millán E.(TAOA),ªDomínguez Murúa O.; *Carvajal Millán E.; Márquez Escalante J.A.; Rascón Chu A.; Campa Mada A.C.; Encinas Romero M.; Zavala Rivera P.; Gómez Alvarez A.,"http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/100300236_1.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/100300236_2.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/100300236_3.pdf"
44,100300239,2024,2024,,TAOA,Capítulo de libro,editorial reconocida,,1.0,Ionotropically cross-linked polymeric matrices for colon-specific drug delivery,,Internacional,,,,,,,,Ionotropic Cross-Linking of Biopolymers Applications in Drug Delivery,978-0-323-96116-5,ELSEVIER,"*Martínez Robinson K.G. (2024). Ionotropically cross-linked polymeric matrices for colon-specific drug delivery.  En Ionotropic Cross-Linking of Biopolymers Applications in Drug Delivery. Amit Kumar Nayak, Md Saquib Hasnain (Eds.). (pp.557-583). (1 ed.). ELSEVIER. Contenido en: Master Book List",*Martínez Robinson K.G.(TAOA),*Martínez Robinson K.G.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/100300239_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/100300239_2.pdf"
45,100300241,2024,2024,,TAOA,Capítulo de libro,editorial reconocida,,1.0,"Morphological and molecular data in the study of the evolution, population genetics and taxonomy of Rhizostomeae",,Internacional,,,,,,,,Advances in Rhizostomeaen Jellyfish Research,9780443296475,ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD,"*Gamero Mora E.; Lawley J.; Maronna M.; Stampar S.; Muhlia Almazán A.T.; Morandini A. (2024). Morphological and molecular data in the study of the evolution, population genetics and taxonomy of Rhizostomeae.  En Advances in Rhizostomeaen Jellyfish Research. Götz B. Reinicke, André C. Morandini, Sabine Holst, Klement Tockner, Martin Mittelbach (Eds.). (pp.361-396). (98 ed.). ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD. Contenido en: Master Book List",*Gamero Mora E.(Consejo Nacional de Ciencia y Tecnología),*Gamero Mora E.; Lawley J.; Maronna M.; Stampar S.; Muhlia Almazán A.T.; Morandini A.,"http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/100300241_1.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/100300241_2.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/100300241_3.pdf"
46,100300242,2024,2024,,Culiacán,Capítulo de libro,editorial reconocida,,1.0,Agave Byproducts: As Sources of Phytochemicals with Functional Activities and Their Management for Industrial Applications,,Internacional,,,,,,,,Food Byproducts Management and Their Utilization,978-1-0033-7780-1,CRC PRESS-TAYLOR & FRANCIS GROUP,"Jimenez Ortega L.; Valdez Baro O.; Bernal Millán M.; Rivera Salas M.; *Heredia . J.B. (2024). Agave Byproducts: As Sources of Phytochemicals with Functional Activities and Their Management for Industrial Applications.  En Food Byproducts Management and Their Utilization. Ricardo Gómez-García, Ana A. Vilas-Boas, Débora A. Campos, Maria Manuela Pintado, Cristóbal Noé Aguilar (Eds.). (pp.385-416). (1 ed.). CRC PRESS-TAYLOR & FRANCIS GROUP. Contenido en: Master Book List",*Heredia . J.B.(Culiacán),ªJimenez Ortega L.; ªValdez Baro O.; ªBernal Millán M.; ªRivera Salas M.; *Heredia . J.B.,http://200.23.35.7/archivos/productos/mepippa/investigacion/100300242_1.pdf
